Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,SE_T001_001,SE_T011_001,SE_T011_002,SE_T011_003,SE_T011_004,SE_T012_001,SE_T012_002,SE_T012_003,SE_T012_004,SE_T012_005,SE_T012_006,SE_T012_007,SE_T077_001,SE_T099_001,SE_T100_001,SE_T100_002,SE_T100_003,SE_T101_001,SE_T101_002,SE_T101_003
"42017105505","Census Tract 1055.05","Census Tract 1055.05, Bucks County, Pennsylvania","00","42","017","105505",2319.755,2282.869,2260.664,13.18246,9.021946,620.4692,542.3437,42.085,10.69381,31.39118,14.03662,22.0039,20732.5561090118,630.0347,620.4692,559.5841,60.88511,630.0347,620.4692,9.565512
"42017105506","Census Tract 1055.06","Census Tract 1055.06, Bucks County, Pennsylvania","00","42","017","105506",2493.008,2453.347,2429.27,14.38271,9.694639,666.9989,582.8901,45.22977,11.49532,33.73445,15.14765,23.73144,20725.1295360468,677.3472,666.9989,601.261,65.73792,677.3472,666.9989,10.34825
"42017105507","Census Tract 1055.07","Census Tract 1055.07, Bucks County, Pennsylvania","00","42","017","105507",3300.888,3248.227,3216.71,18.72572,12.79141,883.7133,771.3917,60.35778,15.32297,45.03481,20.45969,31.50411,20633.4568787294,897.4254,883.7133,792.549,91.16436,897.4254,883.7133,13.71204
"42017105508","Census Tract 1055.08","Census Tract 1055.08, Bucks County, Pennsylvania","00","42","017","105508",1553.403,1529.118,1514.202,3.232588,11.6834,405.0667,356.9058,18.88834,0.006825572,18.88151,9.913419,19.35917,15528.2484908964,411.3858,405.0667,366.7314,38.33527,411.3858,405.0667,6.319067
"42017105509","Census Tract 1055.09","Census Tract 1055.09, Bucks County, Pennsylvania","00","42","017","105509",1907.977,1878.095,1859.126,4.649914,14.31925,498.1415,438.527,23.24374,0.04902015,23.19472,12.36228,24.00851,15520.0670796842,506.1101,498.1415,450.1324,48.00911,506.1101,498.1415,7.968639
"42017105510","Census Tract 1055.10","Census Tract 1055.10, Bucks County, Pennsylvania","00","42","017","105510",1711.803,1684.693,1669.544,8.485879,6.663479,456.7708,399.9709,31.04823,7.875658,23.17258,9.998579,15.75306,20794.4570401998,463.4363,456.7708,413.5861,43.18469,463.4363,456.7708,6.665587
"42017105511","Census Tract 1055.11","Census Tract 1055.11, Bucks County, Pennsylvania","00","42","017","105511",1524.957,1500.807,1487.315,7.555385,5.936305,406.907,356.3134,27.65783,7.015644,20.64218,8.904515,14.03132,20795.3366755077,412.8434,406.907,368.4556,38.45147,412.8434,406.907,5.936345
"42017105600","Census Tract 1056","Census Tract 1056, Bucks County, Pennsylvania","00","42","017","105600",2571.38,2510.464,2261.261,240.3103,8.892577,886.1138,644.1508,48.25867,14.74137,33.5173,81.18474,112.5195,13567.006000614,968.2273,886.1138,498.8479,387.2659,968.2273,886.1138,82.11351
"42017105702","Census Tract 1057.02","Census Tract 1057.02, Bucks County, Pennsylvania","00","42","017","105702",3492.432,3381.45,3350.455,8.998535,21.99642,1234.799,758.8765,153.9749,34.9943,118.9806,136.9777,184.9699,9951.28479657387,1285.791,1234.799,751.8776,482.9214,1285.791,1234.799,50.99173
"42017105704","Census Tract 1057.04","Census Tract 1057.04, Bucks County, Pennsylvania","00","42","017","105704",8182.091,8039.536,7687.412,312.9672,39.15689,2638.263,1924.669,233.4935,77.63861,155.8549,198.5072,281.593,12818.9706980842,2692.776,2638.263,1573.831,1064.432,2692.776,2638.263,54.51258
"42017105801","Census Tract 1058.01","Census Tract 1058.01, Bucks County, Pennsylvania","00","42","017","105801",5224.445,5115.217,4948.243,151.3002,15.67334,1578.275,1215.957,136.9765,34.97081,102.0057,110.2365,115.1053,13448.0179127134,1647.969,1578.275,869.8185,708.4568,1647.969,1578.275,69.69312
"42017105805","Census Tract 1058.05","Census Tract 1058.05, Bucks County, Pennsylvania","00","42","017","105805",1940.593,1940.394,1893.323,47.06792,0.003579515,623.5391,471.3278,37.10699,12.02068,25.08632,73.0342,42.07011,10434.5884940419,627.5804,623.5391,526.3099,97.22923,627.5804,623.5391,4.04124
"42017105807","Census Tract 1058.07","Census Tract 1058.07, Bucks County, Pennsylvania","00","42","017","105807",2935.839,2874.673,2869.542,2.052482,3.078723,820.7075,698.1443,53.79095,9.648518,44.14244,36.95356,31.81866,11761.5217500513,851.2917,820.7075,656.6246,164.0829,851.2917,820.7075,30.58422
"42017105808","Census Tract 1058.08","Census Tract 1058.08, Bucks County, Pennsylvania","00","42","017","105808",4763.64,4664.383,4656.057,3.330751,4.996126,1331.634,1132.788,87.26567,15.65453,71.61115,59.95351,51.62664,11761.6703236424,1381.262,1331.634,1065.507,266.127,1381.262,1331.634,49.62817
"42017105809","Census Tract 1058.09","Census Tract 1058.09, Bucks County, Pennsylvania","00","42","017","105809",6277.839,6147.071,6136.102,4.387669,6.581503,1755.047,1492.897,115.0659,20.63471,94.43117,79.03885,68.04434,11761.1947615945,1820.438,1755.047,1403.859,351.1879,1820.438,1755.047,65.39153
"42017105810","Census Tract 1058.10","Census Tract 1058.10, Bucks County, Pennsylvania","00","42","017","105810",4314.846,4242.638,4203.449,15.4289,23.7605,1104.092,943.9399,86.09325,19.13183,66.96142,37.95509,36.10362,12098.243559719,1117.669,1104.092,924.8081,179.2838,1117.669,1104.092,13.57736
"42017105811","Census Tract 1058.11","Census Tract 1058.11, Bucks County, Pennsylvania","00","42","017","105811",7037.927,6919.82,6856.248,25.03214,38.53987,1800.269,1539.676,140.2035,31.11753,109.0859,61.62074,58.76868,12098.8632109626,1822.367,1800.269,1508.943,291.3256,1822.367,1800.269,22.09807
"42017105812","Census Tract 1058.12","Census Tract 1058.12, Bucks County, Pennsylvania","00","42","017","105812",2641.228,2596.887,2572.724,9.707496,14.45564,676.2179,577.8475,52.84854,11.83979,41.00875,23.24157,22.28027,12092.8061364362,684.6405,676.2179,566.4063,109.8117,684.6405,676.2179,8.42259
"42017105900","Census Tract 1059","Census Tract 1059, Bucks County, Pennsylvania","00","42","017","105900",2639.232,2578.885,2543.953,27.15535,7.775912,709.7791,586.3155,67.16495,19.08702,48.07793,24.4012,31.89747,11555.2345927128,726.4363,709.7792,606.1459,103.6332,726.4363,709.7792,16.65714
"42017106000","Census Tract 1060","Census Tract 1060, Bucks County, Pennsylvania","00","42","017","106000",3015.385,2969.538,2956.994,12.53333,0.009838395,911.3301,695.7293,92.21837,18.98498,73.23339,45.13547,78.24699,11397.0713288687,951.9934,911.3301,552.9696,358.3605,951.9934,911.3301,40.66325
"42017106100","Census Tract 1061","Census Tract 1061, Bucks County, Pennsylvania","00","42","017","106100",3382.797,3351.604,3066.293,221.5271,63.78381,1155.662,776.2052,118.2008,38.04725,80.15353,79.01564,182.2404,12452.7003536304,1187.802,1155.662,617.8585,537.8035,1187.802,1155.662,32.13955
"42017106200","Census Tract 1062","Census Tract 1062, Bucks County, Pennsylvania","00","42","017","106200",4554.782,4483.186,4476.158,7.01848,0.009950557,1138.788,1010.854,58.64659,13.67181,44.97478,23.31598,45.97094,14592.7875968584,1154.783,1138.788,835.3226,170.4653,1154.783,1138.788,15.99488
"42017106300","Census Tract 1063","Census Tract 1063, Bucks County, Pennsylvania","00","42","017","106300",3033.6,2993.378,2971.386,19.99193,1.999709,871.4736,724.3306,69.38047,11.03576,58.34471,26.23098,51.53156,11907.4993786113,892.5666,871.4736,719.3094,152.1642,892.5666,871.4736,21.09295
"42017106401","Census Tract 1064.01","Census Tract 1064.01, Bucks County, Pennsylvania","00","42","017","106401",1776.553,1691.683,1672.867,13.85236,4.963277,515.8007,386.7451,61.88412,20.7426,41.14153,53.04792,14.12356,10514.117139354,524.1866,515.8007,433.62,82.18066,524.1866,515.8007,8.385883
"42017106402","Census Tract 1064.02","Census Tract 1064.02, Bucks County, Pennsylvania","00","42","017","106402",4213.282,4095.234,4045.448,21.98885,27.79784,1251.704,1033.799,96.36859,30.22425,66.14435,52.32805,69.20749,11180.9977808504,1301.889,1251.704,990.9443,260.7592,1301.889,1251.704,50.18522
"42017106500","Census Tract 1065","Census Tract 1065, Bucks County, Pennsylvania","00","42","017","106500",3352.386,3287.77,3283.305,4.308457,0.1569405,1065.924,860.6364,77.89651,0.6562585,77.24026,27.77339,99.61806,10548.2582327143,1097.834,1065.924,834.9095,231.0148,1097.834,1065.924,31.90955
"42017106600","Census Tract 1066","Census Tract 1066, Bucks County, Pennsylvania","00","42","017","106600",1933.07,1917.077,1910.076,7.000995,0,590.1851,477.3072,19.99132,5.000291,14.99103,27.97056,64.91605,11312.6761663758,604.1793,590.1851,435.3842,154.801,604.1793,590.1851,13.99412
"42017980000","Census Tract 9800","Census Tract 9800, Bucks County, Pennsylvania","00","42","017","980000",7.064232,6.9009,6.806946,0.0736789,0.02027523,1.90311,1.570628,0.1812292,0.05144693,0.1297823,0.06546193,0.08579087,11535.1723946345,1.948344,1.90311,1.627252,0.2758584,1.948344,1.90311,0.04523367
"42045400301","Census Tract 4003.01","Census Tract 4003.01, Delaware County, Pennsylvania","00","42","045","400301",5171.998,5037.162,4981.908,35.04902,20.20473,1768.532,1138.062,268.8466,72.98442,195.8622,105.147,256.4763,10640.7599053814,1799.87,1768.532,1277.846,490.6862,1799.87,1768.532,31.33794
"42045400302","Census Tract 4003.02","Census Tract 4003.02, Delaware County, Pennsylvania","00","42","045","400302",7436.352,7242.486,7152.29,61.21797,28.97817,2540.54,1634.695,386.1456,104.6653,281.4802,151.3921,368.3073,10648.320925722,2585.824,2540.54,1836.285,704.2548,2585.824,2540.54,45.28469
"42045400401","Census Tract 4004.01","Census Tract 4004.01, Delaware County, Pennsylvania","00","42","045","400401",4770,4696,4696,0,0,1871,1006,307,88,219,110,448,11154.6007604563,1896,1871,1295,576,1896,1871,25
"42045400402","Census Tract 4004.02","Census Tract 4004.02, Delaware County, Pennsylvania","00","42","045","400402",4565,4444,4438,6,0,1837,950,276,47,229,115,496,10060.3137254902,1854,1837,1188,649,1854,1837,17
"42045400500","Census Tract 4005","Census Tract 4005, Delaware County, Pennsylvania","00","42","045","400500",4585.198,4485.971,4468.29,6.878718,10.80226,1448.383,1008.309,193.5147,21.62395,171.8908,58.9328,187.6269,12314.2124827165,1458.213,1448.384,1180.274,268.1096,1458.213,1448.384,9.829281
"42045400600","Census Tract 4006","Census Tract 4006, Delaware County, Pennsylvania","00","42","045","400600",6274.358,6114.291,6113.927,0.1387358,0.2243861,2122.373,1403.488,274.9579,38.49574,236.4621,131.1209,312.8056,11774.4373742355,2153.599,2122.373,1485.959,636.4137,2153.599,2122.373,31.2268
"42045400700","Census Tract 4007","Census Tract 4007, Delaware County, Pennsylvania","00","42","045","400700",5766.507,5662.166,5627.7,0.2657914,34.19934,1883.147,1208.582,278.579,78.14239,200.4366,82.82257,313.1643,13260.6723955751,1900.641,1883.147,1449.424,433.7236,1900.641,1883.147,17.49361
"42045400801","Census Tract 4008.01","Census Tract 4008.01, Delaware County, Pennsylvania","00","42","045","400801",2035.493,1999.835,1951.3,27.73421,20.80066,1058.853,582.4184,60.42096,14.85761,45.56335,190.1774,225.8357,12191.2698412698,1110.359,1058.853,148.5761,910.2764,1110.359,1058.853,51.50637
"42045400802","Census Tract 4008.02","Census Tract 4008.02, Delaware County, Pennsylvania","00","42","045","400802",3732.594,3635.052,3630.03,0,5.021897,1183.987,742.6523,143.7751,9.197069,134.5781,60.31532,237.2437,13794.2445445132,1190.184,1183.987,865.8056,318.1809,1190.184,1183.987,6.197033
